sales_id,buyer_id,supplier_id,organization_id,product_id,project_id,quantity,total_amount_usd,sale_date,payment_mode,status
SALE00245,BUY008,SUP005,ORG003,PRD009,PRJ004,76,231454.96,2022-09-17,Wire Transfer,Cancelled
SALE00246,BUY001,SUP003,ORG004,PRD008,PRJ009,99,430081.74,2023-01-09,UPI,Pending
SALE00247,BUY009,SUP001,ORG010,PRD010,PRJ006,4,14278.24,2025-02-19,PayPal,Pending
SALE00248,BUY005,SUP010,ORG004,PRD004,PRJ005,18,54601.74,2025-07-15,Bank Transfer,Cancelled
SALE00249,BUY009,SUP010,ORG002,PRD001,PRJ002,59,114179.75,2021-09-22,Credit Card,Completed
SALE00250,BUY005,SUP009,ORG004,PRD001,PRJ007,98,189654.5,2022-08-13,Bank Transfer,Completed
SALE00251,BUY005,SUP006,ORG005,PRD001,PRJ009,60,116115.0,2020-03-08,Wire Transfer,Cancelled
SALE00252,BUY007,SUP008,ORG006,PRD002,PRJ006,31,147513.5,2023-01-09,Bank Transfer,Completed
SALE00253,BUY005,SUP006,ORG010,PRD010,PRJ006,94,335538.64,2020-07-29,PayPal,Pending
SALE00254,BUY007,SUP003,ORG002,PRD006,PRJ010,80,69149.6,2023-06-10,Credit Card,Pending
SALE00255,BUY005,SUP004,ORG003,PRD004,PRJ002,37,112236.91,2023-11-20,Bank Transfer,Pending
SALE00256,BUY009,SUP002,ORG005,PRD005,PRJ008,59,51004.91,2023-01-30,Wire Transfer,Pending
SALE00257,BUY002,SUP007,ORG002,PRD007,PRJ003,42,16153.62,2021-11-05,UPI,Pending
SALE00258,BUY010,SUP007,ORG009,PRD003,PRJ006,97,357616.69,2020-06-25,PayPal,Pending
SALE00259,BUY005,SUP004,ORG006,PRD005,PRJ005,85,73481.65,2025-08-18,Wire Transfer,Cancelled
SALE00260,BUY007,SUP006,ORG001,PRD002,PRJ002,55,261717.5,2020-04-25,Credit Card,Completed
SALE00261,BUY003,SUP010,ORG003,PRD006,PRJ003,98,84708.26,2021-05-06,Wire Transfer,Completed
SALE00262,BUY010,SUP006,ORG004,PRD003,PRJ003,35,129036.95,2021-10-17,PayPal,Completed
SALE00263,BUY010,SUP003,ORG005,PRD005,PRJ001,69,59649.81,2020-10-25,Bank Transfer,Completed
SALE00264,BUY009,SUP007,ORG003,PRD003,PRJ001,37,136410.49,2020-11-26,Credit Card,Pending
SALE00265,BUY002,SUP002,ORG002,PRD009,PRJ007,6,18272.76,2022-06-13,UPI,Cancelled
SALE00266,BUY006,SUP002,ORG009,PRD005,PRJ007,92,79533.08,2025-12-03,Credit Card,Completed
SALE00267,BUY003,SUP009,ORG004,PRD008,PRJ004,64,278032.64,2024-11-06,UPI,Completed
SALE00268,BUY006,SUP008,ORG007,PRD004,PRJ008,100,303343.0,2022-03-05,PayPal,Cancelled
SALE00269,BUY004,SUP005,ORG010,PRD004,PRJ002,49,148638.07,2024-05-16,Bank Transfer,Pending
SALE00270,BUY003,SUP005,ORG001,PRD009,PRJ008,39,118772.94,2025-07-30,Credit Card,Cancelled
SALE00271,BUY008,SUP003,ORG010,PRD002,PRJ009,4,19034.0,2024-12-10,PayPal,Pending
SALE00272,BUY004,SUP005,ORG009,PRD010,PRJ006,54,192756.24,2022-08-21,PayPal,Pending
SALE00273,BUY003,SUP002,ORG002,PRD006,PRJ001,73,63099.01,2020-05-09,Bank Transfer,Completed
SALE00274,BUY009,SUP005,ORG008,PRD009,PRJ008,88,268000.48,2023-05-06,UPI,Completed
SALE00275,BUY009,SUP004,ORG005,PRD001,PRJ009,89,172237.25,2022-04-04,UPI,Cancelled
SALE00276,BUY003,SUP008,ORG006,PRD004,PRJ004,10,30334.3,2022-03-13,Bank Transfer,Cancelled
SALE00277,BUY002,SUP006,ORG009,PRD003,PRJ009,5,18433.85,2020-07-24,Bank Transfer,Cancelled
SALE00278,BUY009,SUP004,ORG002,PRD003,PRJ009,95,350243.15,2024-04-19,Credit Card,Cancelled
SALE00279,BUY008,SUP003,ORG010,PRD007,PRJ009,73,28076.53,2022-07-02,Bank Transfer,Completed
SALE00280,BUY006,SUP006,ORG007,PRD004,PRJ003,40,121337.2,2020-02-25,Bank Transfer,Pending
SALE00281,BUY007,SUP007,ORG003,PRD005,PRJ003,3,2593.47,2024-01-05,UPI,Pending
SALE00282,BUY005,SUP009,ORG006,PRD010,PRJ004,41,146351.96,2024-10-03,Wire Transfer,Cancelled
SALE00283,BUY002,SUP005,ORG004,PRD001,PRJ006,56,108374.0,2020-04-24,Credit Card,Pending
SALE00284,BUY003,SUP010,ORG001,PRD002,PRJ009,83,394955.5,2025-12-30,UPI,Completed
SALE00285,BUY003,SUP007,ORG010,PRD002,PRJ006,99,471091.5,2023-03-14,Wire Transfer,Cancelled
SALE00286,BUY001,SUP001,ORG001,PRD009,PRJ006,98,298455.08,2023-11-06,Bank Transfer,Cancelled
SALE00287,BUY002,SUP003,ORG004,PRD004,PRJ007,78,236607.54,2022-12-16,PayPal,Completed
SALE00288,BUY005,SUP004,ORG002,PRD007,PRJ001,64,24615.04,2022-10-03,Bank Transfer,Completed
SALE00289,BUY009,SUP001,ORG006,PRD005,PRJ003,41,35444.09,2025-08-23,UPI,Cancelled
SALE00290,BUY008,SUP005,ORG001,PRD008,PRJ007,85,369262.1,2020-09-22,Bank Transfer,Completed
SALE00291,BUY001,SUP001,ORG003,PRD008,PRJ002,53,230245.78,2020-02-01,Bank Transfer,Cancelled
SALE00292,BUY001,SUP001,ORG008,PRD003,PRJ003,77,283881.29,2025-09-01,UPI,Pending
SALE00293,BUY001,SUP010,ORG002,PRD006,PRJ007,1,864.37,2025-05-29,UPI,Pending
SALE00294,BUY008,SUP003,ORG006,PRD010,PRJ004,17,60682.52,2021-09-28,Wire Transfer,Cancelled
SALE00295,BUY004,SUP008,ORG004,PRD005,PRJ008,30,25934.7,2021-07-08,UPI,Cancelled
SALE00296,BUY008,SUP002,ORG001,PRD005,PRJ008,15,12967.35,2020-05-21,Credit Card,Cancelled
SALE00297,BUY005,SUP005,ORG002,PRD001,PRJ006,67,129661.75,2022-03-02,Credit Card,Cancelled
SALE00298,BUY004,SUP003,ORG001,PRD008,PRJ007,21,91229.46,2022-06-12,Bank Transfer,Pending
SALE00299,BUY003,SUP010,ORG002,PRD001,PRJ008,21,40640.25,2023-03-04,UPI,Pending
SALE00300,BUY007,SUP001,ORG001,PRD010,PRJ005,20,71391.2,2020-04-06,PayPal,Completed
SALE00301,BUY005,SUP007,ORG005,PRD002,PRJ006,7,33309.5,2022-07-26,Bank Transfer,Cancelled
SALE00302,BUY008,SUP003,ORG007,PRD007,PRJ010,39,14999.79,2021-02-08,UPI,Cancelled
SALE00303,BUY005,SUP010,ORG001,PRD005,PRJ009,23,19883.27,2024-12-29,UPI,Cancelled
SALE00304,BUY010,SUP004,ORG003,PRD001,PRJ003,8,15482.0,2021-12-18,UPI,Cancelled
SALE00305,BUY005,SUP005,ORG001,PRD010,PRJ006,26,92808.56,2023-03-04,Bank Transfer,Cancelled
SALE00306,BUY007,SUP009,ORG004,PRD009,PRJ010,83,252773.18,2025-02-25,PayPal,Completed
SALE00307,BUY005,SUP010,ORG009,PRD009,PRJ007,77,234500.42,2023-04-26,Credit Card,Pending
SALE00308,BUY005,SUP009,ORG008,PRD004,PRJ005,100,303343.0,2020-01-12,PayPal,Completed
SALE00309,BUY001,SUP003,ORG004,PRD002,PRJ004,3,14275.5,2024-02-24,PayPal,Cancelled
SALE00310,BUY001,SUP009,ORG010,PRD001,PRJ006,80,154820.0,2023-04-06,Bank Transfer,Completed
SALE00311,BUY003,SUP003,ORG003,PRD009,PRJ003,38,115727.48,2022-06-28,Credit Card,Completed
SALE00312,BUY003,SUP010,ORG009,PRD006,PRJ009,75,64827.75,2022-12-16,PayPal,Cancelled
SALE00313,BUY010,SUP005,ORG009,PRD009,PRJ006,58,176636.68,2022-04-05,UPI,Pending
SALE00314,BUY004,SUP007,ORG009,PRD007,PRJ003,7,2692.27,2023-08-17,Wire Transfer,Cancelled
SALE00315,BUY001,SUP004,ORG003,PRD009,PRJ006,45,137045.7,2022-08-13,Bank Transfer,Pending
SALE00316,BUY009,SUP002,ORG001,PRD004,PRJ008,91,276042.13,2021-06-11,UPI,Completed
SALE00317,BUY009,SUP002,ORG007,PRD005,PRJ010,38,32850.62,2024-04-09,Wire Transfer,Cancelled
SALE00318,BUY007,SUP001,ORG009,PRD008,PRJ003,17,73852.42,2023-03-16,Bank Transfer,Cancelled
SALE00319,BUY001,SUP006,ORG007,PRD007,PRJ008,13,4999.93,2020-05-22,Credit Card,Cancelled
SALE00320,BUY006,SUP005,ORG003,PRD004,PRJ008,94,285142.42,2025-05-15,PayPal,Completed
SALE00321,BUY001,SUP010,ORG008,PRD002,PRJ004,10,47585.0,2021-05-13,Bank Transfer,Pending
SALE00322,BUY008,SUP002,ORG004,PRD003,PRJ008,99,364990.23,2023-10-01,Credit Card,Cancelled
SALE00323,BUY001,SUP003,ORG004,PRD007,PRJ005,55,21153.55,2025-12-09,UPI,Pending
SALE00324,BUY004,SUP010,ORG007,PRD009,PRJ009,77,234500.42,2023-03-08,UPI,Cancelled
SALE00325,BUY010,SUP007,ORG010,PRD008,PRJ004,45,195491.7,2023-09-29,UPI,Pending
SALE00326,BUY004,SUP009,ORG009,PRD008,PRJ008,100,434426.0,2022-02-03,PayPal,Cancelled
SALE00327,BUY009,SUP003,ORG006,PRD006,PRJ008,74,63963.38,2022-07-20,Credit Card,Pending
SALE00328,BUY009,SUP001,ORG005,PRD009,PRJ007,23,70045.58,2023-06-27,Wire Transfer,Completed
SALE00329,BUY003,SUP007,ORG003,PRD007,PRJ008,99,38076.39,2022-03-27,PayPal,Cancelled
SALE00330,BUY005,SUP001,ORG003,PRD006,PRJ001,18,15558.66,2023-08-12,UPI,Pending
SALE00331,BUY004,SUP004,ORG004,PRD003,PRJ009,49,180651.73,2022-06-21,Bank Transfer,Completed
SALE00332,BUY004,SUP009,ORG009,PRD006,PRJ008,96,82979.52,2025-08-07,Credit Card,Pending
SALE00333,BUY001,SUP002,ORG006,PRD003,PRJ006,90,331809.3,2022-02-09,Wire Transfer,Cancelled
SALE00334,BUY004,SUP006,ORG001,PRD003,PRJ005,27,99542.79,2021-06-20,PayPal,Pending
SALE00335,BUY009,SUP002,ORG010,PRD002,PRJ005,16,76136.0,2023-12-26,UPI,Completed
SALE00336,BUY010,SUP001,ORG006,PRD010,PRJ002,67,239160.52,2024-08-26,Bank Transfer,Completed
SALE00337,BUY003,SUP009,ORG007,PRD007,PRJ004,27,10384.47,2022-10-25,Credit Card,Cancelled
SALE00338,BUY005,SUP003,ORG003,PRD002,PRJ005,67,318819.5,2025-11-16,UPI,Cancelled
SALE00339,BUY010,SUP002,ORG003,PRD009,PRJ007,7,21318.22,2023-10-25,Bank Transfer,Cancelled
SALE00340,BUY010,SUP001,ORG009,PRD008,PRJ008,27,117295.02,2021-09-06,Bank Transfer,Completed
SALE00341,BUY004,SUP006,ORG005,PRD008,PRJ002,11,47786.86,2025-04-23,Credit Card,Completed
SALE00342,BUY009,SUP002,ORG010,PRD005,PRJ006,36,31121.64,2020-10-28,Wire Transfer,Cancelled
SALE00343,BUY006,SUP002,ORG001,PRD010,PRJ005,19,67821.64,2022-10-29,Wire Transfer,Cancelled
SALE00344,BUY005,SUP007,ORG001,PRD009,PRJ006,72,219273.12,2022-02-01,Wire Transfer,Cancelled
SALE00345,BUY003,SUP001,ORG004,PRD001,PRJ003,45,87086.25,2022-02-08,PayPal,Cancelled
SALE00346,BUY003,SUP007,ORG006,PRD002,PRJ009,65,309302.5,2021-12-07,PayPal,Cancelled
SALE00347,BUY010,SUP004,ORG005,PRD003,PRJ005,54,199085.58,2025-01-16,UPI,Pending
SALE00348,BUY010,SUP002,ORG003,PRD003,PRJ003,17,62675.09,2020-06-20,Bank Transfer,Pending
SALE00349,BUY003,SUP009,ORG004,PRD004,PRJ004,5,15167.15,2025-03-01,UPI,Completed
SALE00350,BUY010,SUP006,ORG005,PRD005,PRJ006,68,58785.32,2022-12-10,Wire Transfer,Completed
SALE00351,BUY001,SUP008,ORG010,PRD009,PRJ005,11,33500.06,2021-07-05,Wire Transfer,Cancelled
SALE00352,BUY001,SUP007,ORG001,PRD010,PRJ001,21,74960.76,2020-08-18,Bank Transfer,Pending
SALE00353,BUY008,SUP004,ORG004,PRD006,PRJ005,81,70013.97,2020-09-30,Credit Card,Pending
SALE00354,BUY005,SUP006,ORG006,PRD003,PRJ009,81,298628.37,2020-03-03,PayPal,Cancelled
SALE00355,BUY003,SUP010,ORG006,PRD002,PRJ001,18,85653.0,2024-05-09,UPI,Completed
SALE00356,BUY001,SUP005,ORG001,PRD008,PRJ003,86,373606.36,2022-06-27,Wire Transfer,Cancelled
SALE00357,BUY002,SUP003,ORG003,PRD004,PRJ006,32,97069.76,2024-10-13,Wire Transfer,Pending
SALE00358,BUY008,SUP009,ORG008,PRD007,PRJ005,16,6153.76,2023-08-21,Wire Transfer,Pending
SALE00359,BUY007,SUP009,ORG010,PRD008,PRJ007,93,404016.18,2023-12-13,UPI,Pending
SALE00360,BUY010,SUP009,ORG009,PRD005,PRJ001,2,1728.98,2023-01-23,Wire Transfer,Completed
SALE00361,BUY010,SUP005,ORG006,PRD010,PRJ003,40,142782.4,2022-04-04,PayPal,Completed
SALE00362,BUY001,SUP007,ORG003,PRD003,PRJ002,21,77422.17,2022-12-05,Bank Transfer,Cancelled
SALE00363,BUY003,SUP009,ORG009,PRD006,PRJ002,75,64827.75,2021-08-24,Credit Card,Cancelled
SALE00364,BUY002,SUP005,ORG004,PRD006,PRJ005,79,68285.23,2022-03-30,Credit Card,Pending
SALE00365,BUY006,SUP004,ORG002,PRD003,PRJ006,89,328122.53,2024-08-11,Wire Transfer,Cancelled
SALE00366,BUY006,SUP005,ORG005,PRD005,PRJ005,27,23341.23,2025-10-23,UPI,Cancelled
SALE00367,BUY004,SUP006,ORG010,PRD009,PRJ003,67,204045.82,2025-04-21,Bank Transfer,Completed
SALE00368,BUY008,SUP008,ORG005,PRD007,PRJ005,81,31153.41,2022-07-04,Wire Transfer,Cancelled
SALE00369,BUY005,SUP005,ORG007,PRD004,PRJ004,63,191106.09,2022-03-19,Credit Card,Pending
SALE00370,BUY008,SUP009,ORG006,PRD010,PRJ003,39,139212.84,2022-09-07,Credit Card,Completed
SALE00371,BUY009,SUP004,ORG009,PRD006,PRJ002,7,6050.59,2020-08-16,PayPal,Pending
SALE00372,BUY002,SUP004,ORG008,PRD001,PRJ008,91,176107.75,2022-02-05,Wire Transfer,Pending
SALE00373,BUY006,SUP010,ORG002,PRD006,PRJ008,100,86437.0,2025-06-19,Bank Transfer,Completed
SALE00374,BUY008,SUP002,ORG008,PRD005,PRJ008,24,20747.76,2020-05-23,PayPal,Cancelled
SALE00375,BUY004,SUP005,ORG010,PRD003,PRJ005,99,364990.23,2021-09-20,PayPal,Cancelled
SALE00376,BUY003,SUP004,ORG001,PRD001,PRJ005,64,123856.0,2020-05-25,UPI,Pending
SALE00377,BUY001,SUP006,ORG002,PRD008,PRJ008,52,225901.52,2020-02-19,Bank Transfer,Cancelled
SALE00378,BUY005,SUP003,ORG004,PRD006,PRJ010,94,81250.78,2022-12-29,Credit Card,Completed
SALE00379,BUY007,SUP003,ORG002,PRD003,PRJ010,57,210145.89,2025-03-17,Wire Transfer,Cancelled
SALE00380,BUY010,SUP004,ORG005,PRD006,PRJ004,76,65692.12,2024-07-03,PayPal,Completed
SALE00381,BUY010,SUP009,ORG006,PRD002,PRJ004,95,452057.5,2022-03-01,Bank Transfer,Completed
SALE00382,BUY003,SUP007,ORG005,PRD007,PRJ004,100,38461.0,2025-06-08,PayPal,Completed
SALE00383,BUY005,SUP009,ORG007,PRD009,PRJ008,48,146182.08,2025-08-10,Credit Card,Completed
SALE00384,BUY009,SUP002,ORG003,PRD009,PRJ001,41,124863.86,2024-06-06,Wire Transfer,Pending
SALE00385,BUY008,SUP002,ORG001,PRD006,PRJ006,16,13829.92,2021-10-02,UPI,Cancelled
SALE00386,BUY010,SUP002,ORG010,PRD008,PRJ009,22,95573.72,2023-07-26,UPI,Completed
SALE00387,BUY007,SUP001,ORG002,PRD009,PRJ004,63,191863.98,2025-05-16,UPI,Completed
SALE00388,BUY009,SUP005,ORG009,PRD006,PRJ006,100,86437.0,2020-04-12,UPI,Cancelled
SALE00389,BUY005,SUP006,ORG003,PRD005,PRJ008,48,41495.52,2022-07-01,Wire Transfer,Completed
SALE00390,BUY006,SUP007,ORG005,PRD010,PRJ005,90,321260.4,2024-10-02,PayPal,Completed
SALE00391,BUY006,SUP008,ORG006,PRD008,PRJ010,21,91229.46,2020-01-05,UPI,Completed
SALE00392,BUY001,SUP004,ORG004,PRD005,PRJ001,12,10373.88,2020-05-02,Credit Card,Cancelled
SALE00393,BUY005,SUP006,ORG010,PRD007,PRJ005,23,8846.03,2020-08-07,Credit Card,Completed
SALE00394,BUY001,SUP006,ORG002,PRD010,PRJ010,64,228451.84,2020-02-09,Wire Transfer,Cancelled
SALE00395,BUY009,SUP006,ORG010,PRD009,PRJ004,25,76136.5,2023-12-13,Wire Transfer,Completed
SALE00396,BUY007,SUP008,ORG007,PRD009,PRJ010,31,94409.26,2022-04-18,PayPal,Completed
SALE00397,BUY007,SUP004,ORG001,PRD005,PRJ007,66,57056.34,2020-07-04,Bank Transfer,Completed
SALE00398,BUY003,SUP007,ORG002,PRD001,PRJ010,11,21287.75,2020-11-05,UPI,Pending
SALE00399,BUY010,SUP007,ORG004,PRD002,PRJ006,77,366404.5,2023-09-26,PayPal,Pending
SALE00400,BUY001,SUP004,ORG002,PRD004,PRJ009,84,254808.12,2022-05-19,PayPal,Completed
SALE00401,BUY008,SUP007,ORG006,PRD003,PRJ001,3,11060.31,2021-04-20,Bank Transfer,Pending
SALE00402,BUY007,SUP007,ORG003,PRD001,PRJ002,49,94827.25,2021-04-27,Credit Card,Cancelled
SALE00403,BUY005,SUP006,ORG010,PRD004,PRJ010,64,194139.52,2020-09-01,UPI,Cancelled
SALE00404,BUY005,SUP005,ORG002,PRD002,PRJ007,55,261717.5,2023-10-25,Bank Transfer,Cancelled
SALE00405,BUY006,SUP003,ORG005,PRD004,PRJ008,12,36401.16,2024-12-29,UPI,Cancelled
SALE00406,BUY003,SUP004,ORG008,PRD008,PRJ009,13,56475.38,2021-04-29,PayPal,Cancelled
SALE00407,BUY008,SUP005,ORG002,PRD008,PRJ001,95,412704.7,2020-02-19,Wire Transfer,Pending
SALE00408,BUY001,SUP005,ORG001,PRD009,PRJ010,43,130954.78,2023-09-16,Bank Transfer,Completed
SALE00409,BUY005,SUP001,ORG001,PRD007,PRJ002,64,24615.04,2025-06-10,PayPal,Pending
SALE00410,BUY010,SUP003,ORG001,PRD007,PRJ004,42,16153.62,2020-04-04,PayPal,Pending
SALE00411,BUY009,SUP005,ORG007,PRD009,PRJ009,44,134000.24,2024-05-06,Bank Transfer,Completed
SALE00412,BUY006,SUP004,ORG002,PRD006,PRJ006,16,13829.92,2020-01-19,Credit Card,Cancelled
SALE00413,BUY008,SUP002,ORG002,PRD003,PRJ004,11,40554.47,2021-08-27,Credit Card,Completed
SALE00414,BUY006,SUP004,ORG002,PRD010,PRJ007,24,85669.44,2021-11-28,Credit Card,Completed
SALE00415,BUY004,SUP005,ORG010,PRD003,PRJ001,10,36867.7,2024-10-08,Bank Transfer,Completed
SALE00416,BUY005,SUP005,ORG005,PRD005,PRJ008,100,86449.0,2022-06-28,Wire Transfer,Cancelled
SALE00417,BUY003,SUP009,ORG002,PRD004,PRJ009,40,121337.2,2025-04-21,Bank Transfer,Cancelled
SALE00418,BUY004,SUP005,ORG010,PRD001,PRJ010,42,81280.5,2022-02-22,Credit Card,Completed
SALE00419,BUY002,SUP004,ORG007,PRD007,PRJ008,50,19230.5,2025-09-10,PayPal,Pending
SALE00420,BUY009,SUP002,ORG002,PRD002,PRJ007,4,19034.0,2025-05-05,Credit Card,Pending
SALE00421,BUY010,SUP001,ORG001,PRD003,PRJ010,15,55301.55,2021-12-08,UPI,Completed
SALE00422,BUY003,SUP005,ORG001,PRD003,PRJ007,50,184338.5,2020-01-23,Bank Transfer,Pending
SALE00423,BUY003,SUP007,ORG004,PRD001,PRJ008,30,58057.5,2021-05-09,Credit Card,Completed
SALE00424,BUY002,SUP001,ORG010,PRD009,PRJ003,23,70045.58,2021-11-14,Credit Card,Cancelled
SALE00425,BUY003,SUP005,ORG001,PRD005,PRJ001,10,8644.9,2023-05-15,UPI,Cancelled
SALE00426,BUY006,SUP009,ORG001,PRD001,PRJ005,4,7741.0,2023-05-07,Credit Card,Pending
SALE00427,BUY006,SUP007,ORG004,PRD006,PRJ004,80,69149.6,2025-06-24,UPI,Cancelled
SALE00428,BUY008,SUP009,ORG009,PRD003,PRJ003,26,95856.02,2025-03-04,Wire Transfer,Pending
SALE00429,BUY001,SUP008,ORG002,PRD010,PRJ005,60,214173.6,2024-10-15,Wire Transfer,Completed
SALE00430,BUY007,SUP007,ORG010,PRD004,PRJ006,69,209306.67,2022-07-18,Credit Card,Pending
SALE00431,BUY003,SUP010,ORG009,PRD004,PRJ003,95,288175.85,2020-11-11,Credit Card,Pending
SALE00432,BUY010,SUP008,ORG005,PRD009,PRJ010,46,140091.16,2024-12-10,PayPal,Pending
SALE00433,BUY004,SUP007,ORG003,PRD007,PRJ009,91,34999.51,2020-02-27,Credit Card,Cancelled
SALE00434,BUY007,SUP004,ORG006,PRD008,PRJ005,91,395327.66,2023-08-05,UPI,Completed
SALE00435,BUY001,SUP009,ORG010,PRD006,PRJ004,69,59641.53,2023-10-29,UPI,Cancelled
SALE00436,BUY004,SUP008,ORG001,PRD009,PRJ010,14,42636.44,2021-08-04,Bank Transfer,Pending
SALE00437,BUY004,SUP007,ORG005,PRD008,PRJ006,14,60819.64,2021-10-22,Credit Card,Cancelled
SALE00438,BUY002,SUP010,ORG002,PRD007,PRJ004,29,11153.69,2024-02-21,UPI,Cancelled
SALE00439,BUY001,SUP002,ORG004,PRD003,PRJ001,78,287568.06,2021-06-11,UPI,Completed
SALE00440,BUY003,SUP003,ORG010,PRD002,PRJ007,15,71377.5,2025-09-29,Credit Card,Pending
SALE00441,BUY005,SUP008,ORG001,PRD004,PRJ010,69,209306.67,2020-04-16,Bank Transfer,Completed
SALE00442,BUY003,SUP002,ORG003,PRD007,PRJ004,13,4999.93,2023-05-26,UPI,Cancelled
SALE00443,BUY007,SUP010,ORG009,PRD009,PRJ005,99,301500.54,2021-12-16,Wire Transfer,Completed
SALE00444,BUY010,SUP005,ORG007,PRD006,PRJ006,67,57912.79,2024-08-28,Wire Transfer,Cancelled
SALE00445,BUY002,SUP009,ORG008,PRD008,PRJ003,31,134672.06,2025-01-10,UPI,Completed
SALE00446,BUY001,SUP007,ORG005,PRD006,PRJ002,40,34574.8,2024-10-28,Credit Card,Cancelled
SALE00447,BUY004,SUP004,ORG010,PRD005,PRJ006,36,31121.64,2022-03-25,UPI,Completed
SALE00448,BUY009,SUP003,ORG004,PRD008,PRJ009,29,125983.54,2023-07-30,UPI,Pending
SALE00449,BUY002,SUP005,ORG007,PRD008,PRJ001,17,73852.42,2020-11-10,Credit Card,Cancelled
SALE00450,BUY005,SUP006,ORG010,PRD010,PRJ007,61,217743.16,2022-02-20,UPI,Completed
SALE00451,BUY005,SUP005,ORG005,PRD008,PRJ005,86,373606.36,2022-01-22,UPI,Completed
SALE00452,BUY003,SUP003,ORG005,PRD001,PRJ006,90,174172.5,2021-04-24,Bank Transfer,Completed
SALE00453,BUY010,SUP010,ORG007,PRD002,PRJ008,58,275993.0,2021-09-21,Wire Transfer,Cancelled
SALE00454,BUY007,SUP008,ORG007,PRD002,PRJ004,86,409231.0,2021-08-18,Credit Card,Pending
SALE00455,BUY007,SUP010,ORG009,PRD004,PRJ007,21,63702.03,2021-05-15,Bank Transfer,Completed
SALE00456,BUY010,SUP003,ORG006,PRD007,PRJ005,71,27307.31,2023-08-23,Bank Transfer,Cancelled
SALE00457,BUY010,SUP006,ORG008,PRD004,PRJ009,10,30334.3,2024-02-09,Credit Card,Pending
SALE00458,BUY006,SUP003,ORG006,PRD009,PRJ002,61,185773.06,2022-12-07,Credit Card,Cancelled
SALE00459,BUY010,SUP005,ORG003,PRD007,PRJ002,64,24615.04,2024-09-04,Credit Card,Cancelled
SALE00460,BUY006,SUP010,ORG010,PRD001,PRJ006,46,89021.5,2023-10-11,Credit Card,Completed
SALE00461,BUY009,SUP009,ORG004,PRD002,PRJ008,19,90411.5,2023-09-11,Wire Transfer,Cancelled
SALE00462,BUY004,SUP007,ORG001,PRD008,PRJ008,100,434426.0,2023-08-16,Wire Transfer,Cancelled
SALE00463,BUY004,SUP003,ORG001,PRD003,PRJ002,72,265447.44,2021-05-04,PayPal,Pending
SALE00464,BUY010,SUP007,ORG010,PRD003,PRJ009,81,298628.37,2025-05-15,UPI,Pending
SALE00465,BUY001,SUP001,ORG008,PRD010,PRJ004,92,328399.52,2025-02-02,UPI,Cancelled
SALE00466,BUY006,SUP002,ORG004,PRD004,PRJ004,79,239640.97,2024-06-05,UPI,Pending
SALE00467,BUY004,SUP005,ORG007,PRD006,PRJ004,83,71742.71,2022-08-20,PayPal,Cancelled
SALE00468,BUY009,SUP009,ORG008,PRD003,PRJ008,25,92169.25,2021-12-26,UPI,Pending
SALE00469,BUY008,SUP007,ORG010,PRD003,PRJ007,21,77422.17,2020-03-25,Bank Transfer,Pending
SALE00470,BUY003,SUP002,ORG008,PRD005,PRJ010,55,47546.95,2023-03-19,UPI,Pending
SALE00471,BUY009,SUP003,ORG009,PRD003,PRJ003,52,191712.04,2024-05-14,Wire Transfer,Cancelled
SALE00472,BUY002,SUP006,ORG009,PRD009,PRJ008,49,149227.54,2021-01-02,PayPal,Cancelled
SALE00473,BUY008,SUP006,ORG001,PRD004,PRJ003,21,63702.03,2024-03-13,Credit Card,Pending
SALE00474,BUY004,SUP003,ORG006,PRD003,PRJ003,25,92169.25,2021-09-21,Bank Transfer,Completed
SALE00475,BUY001,SUP008,ORG008,PRD001,PRJ002,24,46446.0,2024-03-27,Wire Transfer,Pending
SALE00476,BUY003,SUP005,ORG009,PRD002,PRJ008,80,380680.0,2021-05-09,Bank Transfer,Completed
SALE00477,BUY005,SUP001,ORG007,PRD003,PRJ004,81,298628.37,2020-12-04,UPI,Completed
SALE00478,BUY005,SUP002,ORG008,PRD001,PRJ002,85,164496.25,2023-03-17,Wire Transfer,Pending
SALE00479,BUY007,SUP002,ORG002,PRD002,PRJ007,73,347370.5,2025-08-14,Wire Transfer,Completed
SALE00480,BUY004,SUP002,ORG003,PRD005,PRJ008,75,64836.75,2025-02-03,Wire Transfer,Pending
SALE00481,BUY005,SUP006,ORG008,PRD005,PRJ003,39,33715.11,2021-08-09,Bank Transfer,Pending
SALE00482,BUY005,SUP003,ORG001,PRD005,PRJ006,88,76075.12,2021-08-24,Wire Transfer,Pending
SALE00483,BUY006,SUP007,ORG007,PRD007,PRJ002,78,29999.58,2021-08-28,UPI,Cancelled
SALE00484,BUY008,SUP006,ORG001,PRD010,PRJ001,97,346247.32,2021-11-15,Credit Card,Pending
SALE00485,BUY005,SUP008,ORG008,PRD007,PRJ009,100,38461.0,2023-02-16,UPI,Pending
SALE00486,BUY005,SUP008,ORG005,PRD010,PRJ003,100,356956.0,2021-10-13,Bank Transfer,Cancelled
SALE00487,BUY001,SUP007,ORG008,PRD003,PRJ001,45,165904.65,2021-07-24,PayPal,Cancelled
SALE00488,BUY010,SUP009,ORG010,PRD001,PRJ006,2,3870.5,2021-04-03,Wire Transfer,Pending
SALE00489,BUY005,SUP010,ORG009,PRD005,PRJ010,2,1728.98,2020-07-22,PayPal,Cancelled
